date,home,away,side,line,model_prob,market_prob,edge,won,push,profit,odds
2022-08-31,LAA,NYY,UNDER,9.0,0.540485,0.49289100711149336,0.04759401734071611,False,False,-100.0,2.02801
2022-08-31,MIL,PIT,UNDER,9.0,0.57922757,0.5178662869846503,0.06136127973440486,True,False,93.015,1.93015
2022-08-31,CWS,KC,UNDER,8.0,0.7755306,0.5144535681621679,0.2610770085437647,False,False,-100.0,1.94305
2022-08-31,TEX,HOU,OVER,7.0,0.64368415,0.5271583819180187,0.11652576687043348,False,False,-100.0,1.89618
2022-08-31,SF,SD,UNDER,7.5,0.54149187,0.49289100711149336,0.04860085900026201,False,False,-100.0,2.02801
2022-08-31,MIL,PIT,UNDER,8.5,0.5252698,0.5107838308787316,0.014485975506308701,True,False,95.685,1.95685
2022-09-01,MIN,BOS,UNDER,8.0,0.5131021,0.48680431799606594,0.026297796204526103,False,False,-100.0,2.05326
2022-09-01,MIA,TB,UNDER,6.5,0.59737957,0.5131956820039341,0.08418388323501858,True,False,94.767,1.94767
2022-09-01,CIN,STL,UNDER,9.5,0.79029477,0.5144535681621679,0.2758411982639185,True,False,94.30499999999999,1.94305
2022-09-01,TOR,CHC,UNDER,9.5,0.6257859,0.4821337130153497,0.14365217422601384,False,False,-100.0,2.0732
2022-09-01,NYM,LAD,OVER,6.5,0.58391273,0.5144535681621678,0.06945916205481217,False,False,-100.0,1.94305
2022-09-01,ATL,COL,UNDER,8.5,0.589257,0.4821337130153497,0.10712328886148137,True,False,107.32,2.0732
2022-09-01,WSH,OAK,OVER,8.5,0.563865,0.48794466995940733,0.07592033601059389,False,False,-100.0,2.04859
2022-09-01,CLE,BAL,OVER,8.0,0.57138187,0.5120553300405928,0.0593265368913225,False,False,-100.0,1.95213
