date,home,away,side,model_prob,market_prob,edge,won,push,profit,odds
2022-08-21,ATL,HOU,AWAY,0.5116719,0.3937776822702148,0.11789421847899173,False,False,-100.0,2.53895
2022-08-21,CLE,CWS,AWAY,0.7192457,0.3852241744028767,0.33402149782307544,True,False,159.52700000000002,2.59527
2022-08-21,MIN,TEX,AWAY,0.56885505,0.38680588176680764,0.1820491654591445,True,False,158.46499999999997,2.58465
2022-08-21,PHI,NYM,HOME,0.53240573,0.5272257665622063,0.005179967499988503,False,False,-100.0,1.89634
2022-08-21,CLE,CWS,AWAY,0.55833364,0.5226866096226259,0.035647025707574276,True,False,91.28,1.9128
2022-08-21,NYY,TOR,HOME,0.67406386,0.5238569233225562,0.1502069380475305,True,False,90.86099999999999,1.90861
2022-08-21,COL,SF,AWAY,0.60850394,0.5508533504242625,0.05765058729698991,True,False,81.50599999999999,1.81506
2022-08-21,TB,KC,AWAY,0.57441485,0.36654457958923925,0.20787026969207179,False,False,-100.0,2.72745
2022-08-21,ATL,HOU,AWAY,0.60050917,0.3937776822702148,0.20673148444731448,True,False,153.89499999999998,2.53895
2022-08-21,MIN,TEX,AWAY,0.39207256,0.3692283320753311,0.022844226327684014,True,False,170.76,2.7076
2022-08-21,DET,LAA,HOME,0.39963025,0.3685809395223241,0.031049309024276217,True,False,171.245,2.71245
2022-08-21,PIT,CIN,AWAY,0.54825383,0.46824491584940064,0.08000891839818847,True,False,113.52199999999999,2.13522
2022-08-21,SD,WSH,AWAY,0.551487,0.2595785182763858,0.2919085103223996,False,False,-100.0,3.85071
2022-08-21,LAD,MIA,AWAY,0.35620886,0.2354966071881881,0.12071225368598792,False,False,-100.0,4.24635
2022-08-21,ARI,STL,HOME,0.5394186,0.4135157424926017,0.12590283565528648,False,False,-100.0,2.41784
2022-08-21,COL,SF,HOME,0.4329261,0.3685809395223241,0.06434514904922434,True,False,171.245,2.71245
2022-08-21,OAK,SEA,HOME,0.5509507,0.33485647830465276,0.21609422770044368,True,False,198.55100000000002,2.98551
2022-08-21,CHC,MIL,HOME,0.4388079,0.42234130295798505,0.016466601762321342,False,False,-100.0,2.36728
2022-08-21,SD,WSH,AWAY,0.48892403,0.2727040041905012,0.2162200222987566,False,False,-100.0,3.66555
2022-08-21,ARI,STL,AWAY,0.5348462,0.5283690859833162,0.006477100654562196,True,False,89.232,1.89232
2022-08-21,LAD,MIA,AWAY,0.5539454,0.40013876784715363,0.15380665432539276,False,False,-100.0,2.49856
2022-08-22,KC,CWS,AWAY,0.66805875,0.5856446253510325,0.08241412766257838,False,False,-100.0,1.70714
2022-08-23,TB,LAA,AWAY,0.40431142,0.32155857192737436,0.08275284660595084,False,False,-100.0,3.10889
2022-08-23,NYY,NYM,HOME,0.58244956,0.4001387678471538,0.1823107875498799,True,False,149.856,2.49856
2022-08-23,PHI,CIN,AWAY,0.40399927,0.3148468232851911,0.08915244572344538,False,False,-100.0,3.17513
2022-08-23,PIT,ATL,AWAY,0.80253285,0.6599027504646966,0.1426301012313178,True,False,51.49699999999999,1.51497
2022-08-23,MIN,TEX,AWAY,0.53619146,0.3435242101938847,0.1926672532765743,True,False,191.019,2.91019
2022-08-23,OAK,MIA,AWAY,0.61756897,0.584028906692327,0.03354006303423551,True,False,71.185,1.71185
2022-08-23,CHC,STL,AWAY,0.62017673,0.6070615632023746,0.013115169337756027,True,False,64.68599999999999,1.64686
2022-08-24,PHI,CIN,AWAY,0.406748,0.34534739622436705,0.061400600582731335,False,False,-100.0,2.8949
2022-08-24,DET,SF,AWAY,0.7045039,0.6640961274559025,0.04040776639633137,True,False,50.537000000000006,1.50537
2022-08-24,PIT,ATL,HOME,0.46500507,0.28000806736247663,0.18499700260860796,False,False,-100.0,3.5699
2022-08-24,TB,LAA,AWAY,0.5644729,0.3881750392557909,0.17629787448627454,False,False,-100.0,2.57552
2022-08-24,SD,CLE,AWAY,0.609232,0.39515658618216587,0.21407542227501797,True,False,153.00600000000003,2.53006
2022-08-24,SEA,WSH,AWAY,0.2644238,0.25115297987201035,0.013270807721831201,True,False,297.974,3.97974
2022-08-24,DET,SF,AWAY,0.6980052,0.5822184267957111,0.11578677263666193,False,False,-100.0,1.71717
2022-08-24,PIT,ATL,HOME,0.5521882,0.2736981315938628,0.2784900860460603,False,False,-100.0,3.6521
2022-08-24,LAD,MIL,HOME,0.71553016,0.5856446253510323,0.12988553173820105,True,False,70.71400000000001,1.70714
2022-08-24,SD,CLE,AWAY,0.47624367,0.42596292827043436,0.050280746484662076,True,False,134.714,2.34714
2022-08-24,SEA,WSH,HOME,0.7623121,0.7186749753752368,0.04363713886350218,True,False,39.093,1.39093
2022-08-25,TB,LAA,AWAY,0.39937627,0.29103676610219875,0.10833950705301365,False,False,-100.0,3.4347
2022-08-25,BAL,CWS,AWAY,0.61461824,0.5181350514434122,0.09648319034354458,True,False,92.95800000000001,1.92958
2022-08-25,TB,LAA,AWAY,0.43606138,0.3330163484227038,0.1030450338709974,False,False,-100.0,3.00192
2022-08-25,SEA,CLE,AWAY,0.5299713,0.5250309909882944,0.0049403105673391234,False,False,-100.0,1.90426
2022-08-25,CHC,STL,AWAY,0.49767447,0.4704328672095365,0.027241597969906883,True,False,112.528,2.12528
2022-08-25,LAD,MIL,AWAY,0.4393342,0.28466896044555545,0.15466525328811764,False,False,-100.0,3.51151
2022-08-25,KC,ARI,AWAY,0.7260731,0.5361222215589119,0.1899508647028374,False,False,-100.0,1.8649
2022-08-25,CHC,STL,HOME,0.3903289,0.3728353712730028,0.017493542654075434,True,False,168.148,2.68148
2022-08-25,HOU,MIN,HOME,0.71840304,0.6743103444488138,0.04409269691394868,True,False,48.251,1.48251
2022-08-26,BOS,TOR,AWAY,0.7280618,0.6235675294946292,0.10449426574005094,True,False,60.33200000000001,1.60332
2022-08-26,BAL,CWS,HOME,0.46141857,0.45750287335635337,0.00391569573162881,True,False,118.53899999999999,2.18539
