date,home,away,side,line,model_prob,market_prob,edge,clv,odds,actual_total,won,push,profit
2021-02-16,SJS,ANA,UNDER,5.5,0.5568214437738026,0.4953756681379324,0.061445775635870226,6.144577563587022,1.961,5,True,False,96.10000000000001
2021-02-16,VAN,CGY,UNDER,6.0,0.623758326348682,0.4930942155117578,0.1306641108369242,13.066411083692419,1.97,7,False,False,-100.0
2021-02-16,EDM,WPG,OVER,6.0,0.623144604934129,0.5589215050638288,0.06422309987030028,6.422309987030028,1.74,11,True,False,74.0
2021-02-16,DAL,NSH,OVER,5.5,0.522368097507082,0.4652439506655315,0.05712414684155054,5.712414684155053,2.08,0,False,False,-100.0
2021-02-16,DET,CHI,UNDER,5.5,0.6182999693416145,0.47079206056269063,0.14750790877892384,14.750790877892383,2.06,5,True,False,106.0
2021-02-16,BUF,NYI,UNDER,5.5,0.8095938972141938,0.5395169165529186,0.2700769806612753,27.007698066127528,1.806,4,True,False,80.60000000000001
2021-02-16,TOR,OTT,UNDER,6.5,0.5995009667666695,0.487030380955164,0.11247058581150554,11.247058581150554,1.99,11,False,False,-100.0
2021-02-16,CAR,CBJ,OVER,6.0,0.5260965860546859,0.47768266585142155,0.04841392020326435,4.841392020326435,2.03,10,True,False,102.99999999999999
2021-02-16,TBL,FLA,UNDER,6.0,0.5673003022372602,0.5192862929190121,0.048014009318248174,4.801400931824817,1.877,10,False,False,-100.0
2021-02-17,CAR,FLA,UNDER,6.5,0.5096963731596442,0.5073180630596352,0.0023783101000089957,0.23783101000089957,1.917,7,False,False,-100.0
2021-02-17,VGK,COL,UNDER,5.5,0.6219596720193541,0.5318441696582902,0.09011550236106391,9.011550236106391,1.833,5,True,False,83.3
2021-02-17,LAK,MIN,UNDER,5.5,0.498900084569441,0.4920097614736676,0.006890323095773421,0.6890323095773421,1.97,4,True,False,97.0
